"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","visib","number_of_accidents"
"499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,10,0.497685185185185
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,8.6,0.539351851851852
"501",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,10,0.694444444444444
"502",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,10,0.291666666666667
"503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,10,0.259259259259259
"504",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,9.6,0.168981481481481
"505",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,9.5,0.659722222222222
"506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,2.6,0.412037037037037
"507",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,10,0.701388888888889
"508",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,9.95,0.671296296296296
"509",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,10,0.525462962962963
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,10,0.564814814814815
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,10,0.655092592592593
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,10,0.701388888888889
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,8.6,0.513888888888889
"514",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,4.9,0.483796296296296
"515",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,9.55,0.886574074074074
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,9.95,0.608796296296296
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.9,0.361111111111111
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,8.55,0.388888888888889
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,9.15,0.483796296296296
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,9.3,0.5
"521",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,10,0.469907407407407
"522",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,4,0.805555555555556
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,4.8,0.585648148148148
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,10,0.266203703703704
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,10,0.606481481481482
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,10,0.708333333333333
"527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,6.4,0.701388888888889
"528",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,9.7,0.729166666666667
"529",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,9.8,0.9375
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,10,0.456018518518519
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.9,0.270833333333333
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,10,0.657407407407407
"533",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,10,0.62962962962963
"534",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,9.9,0.662037037037037
"535",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,3.5,0.717592592592593
"536",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,9.8,0.694444444444444
"537",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,9.5,0.581018518518518
"538",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.5,0.409722222222222
"539",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,10,0.578703703703704
"540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,9.8,0.592592592592593
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,7.2,0.689814814814815
"542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,1.8,0.87962962962963
"543",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,3.9,0
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,8.4,0.335648148148148
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,10,0.210648148148148
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,9.4,0.587962962962963
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,6.2,0.541666666666667
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5.1,0.483796296296296
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,5.4,0.518518518518518
"550",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,6.5,0.652777777777778
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,9.9,0.439814814814815
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.8,0.18287037037037
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,7.4,0.479166666666667
"554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,5.8,0.525462962962963
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,6,0.44212962962963
"556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,7.7,0.525462962962963
"557",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,9.6,0.611111111111111
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,10,0.277777777777778
"559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.1,0.210648148148148
"560",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,6,0.456018518518519
"561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,5.9,0.525462962962963
"562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9.9,0.534722222222222
"563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,6.4,0.414351851851852
"564",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,10,0.678240740740741
"565",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,9.8,0.402777777777778
"566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.9,0.268518518518519
"567",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,4.8,0.543981481481482
"568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,9.6,0.384259259259259
"569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9.3,0.56712962962963
"570",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,9.6,0.615740740740741
"571",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,9,0.710648148148148
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,8.8,0.416666666666667
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,6,0.268518518518519
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,6,0.530092592592593
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,3.7,0.569444444444444
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4.4,0.467592592592593
"577",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,9.2,0.520833333333333
"578",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,10,0.55787037037037
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,9.9,0.412037037037037
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.8,0.351851851851852
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,7.8,0.564814814814815
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,10,0.303240740740741
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,8.4,0.490740740740741
"584",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,9.1,0.613425925925926
"585",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,10,0.375
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,9.7,0.300925925925926
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,8.3,0.268518518518519
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,9.8,0.543981481481482
"589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,8.8,0.361111111111111
"590",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9.9,0.44212962962963
"591",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,10,0.479166666666667
"592",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,7.9,0.481481481481481
"593",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,9.8,0.217592592592593
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,10,0.178240740740741
"595",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,10,0.4375
"596",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,10,0.574074074074074
"597",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,6.5,0.412037037037037
"598",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,6.8,0.597222222222222
"599",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,10,0.627314814814815
"600",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,10,0.347222222222222
"601",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.4,0.3125
"602",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,6.8,0.0740740740740741
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,1.7,0.787037037037037
"604",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,8.1,0.509259259259259
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,9.9,0.849537037037037
"606",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,8.7,0.664351851851852
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,6.9,0.446759259259259
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,9,0.270833333333333
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,10,0.550925925925926
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,10,0.537037037037037
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,10,0.597222222222222
"612",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,9.7,0.599537037037037
"613",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,9.7,0.856481481481482
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,9.6,0.458333333333333
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,10,0.388888888888889
"616",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,10,0.578703703703704
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,10,0.585648148148148
"618",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,9.8,0.689814814814815
"619",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,10,0.671296296296296
"620",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,10,0.666666666666667
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,10,0.541666666666667
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,8.1,0.358796296296296
"623",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,8.2,0.699074074074074
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,10,0.537037037037037
"625",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,10,0.476851851851852
"626",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,8.6,0.303240740740741
"627",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,7.9,0.655092592592593
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,9.9,0.555555555555556
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,9.9,0.351851851851852
"630",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,9.2,0.476851851851852
"631",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,6.7,0.530092592592593
"632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,7.1,0.460648148148148
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,9.4,0.458333333333333
"634",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,9.2,0.831018518518518
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,6.8,0.395833333333333
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,9.6,0.335648148148148
"637",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,10,0.645833333333333
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,10,0.601851851851852
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,9.4,0.645833333333333
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,9.7,0.321759259259259
"641",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,10,0.418981481481481
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,8.1,0.430555555555556
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,10,0.261574074074074
"644",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,10,0.210648148148148
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,10,0.780092592592593
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,9.9,0.497685185185185
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,6.6,0.560185185185185
"648",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,7.9,0.666666666666667
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,9,0.310185185185185
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,10,0.284722222222222
"651",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,10,0.534722222222222
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,9.3,0.571759259259259
"653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,6.1,0.805555555555556
"654",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,8.7,0.645833333333333
"655",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,7.6,0.715277777777778
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,10,0.358796296296296
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,10,0.358796296296296
"658",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,10,0.652777777777778
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,9.9,0.488425925925926
"660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,8,0.453703703703704
"661",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,9.4,0.615740740740741
"662",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,10,0.712962962962963
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,8.8,0.685185185185185
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,6.3,0.398148148148148
"665",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,10,0.613425925925926
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,10,0.412037037037037
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,9.3,0.449074074074074
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,9.4,0.675925925925926
"669",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,7.9,0.650462962962963
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,10,0.423611111111111
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,10,0.136574074074074
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,9.6,0.462962962962963
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,9.5,0.30787037037037
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,6,0.430555555555556
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,8.6,0.777777777777778
"676",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,9.7,0.680555555555556
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,10,0.391203703703704
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,10,0.159722222222222
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,6.5,0.708333333333333
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,7.8,0.814814814814815
"681",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,10,0.631944444444444
"682",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,9.8,0.636574074074074
"683",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,10,0.733796296296296
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,10,0.351851851851852
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,8.9,0.150462962962963
"686",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,4.5,0.837962962962963
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,3.6,0.553240740740741
"688",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,6.7,0.884259259259259
"689",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,8.6,0.0416666666666667
"690",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,9.3,0.194444444444444
"691",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,10,0.0787037037037037
"692",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,9.9,0.0393518518518519
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,7.4,0.657407407407407
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,9.9,0.581018518518518
"695",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,6.1,0.483796296296296
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,9.9,0.569444444444444
"697",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,9.8,0.724537037037037
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,6.8,0.62037037037037
"699",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,8,0.30787037037037
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,10,0.506944444444444
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,5.8,0.659722222222222
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,8.4,0.668981481481482
"703",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,9.5,0.715277777777778
"704",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,10,0.756944444444444
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,9.9,0.541666666666667
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,10,0.18287037037037
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,9.9,0.833333333333333
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,9.6,0.659722222222222
"709",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,8,0.451388888888889
"710",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,10,0.604166666666667
"711",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,10,0.675925925925926
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,10,0.335648148148148
"713",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,9.8,0.113425925925926
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,9.7,0.476851851851852
"715",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,6.6,0.861111111111111
"716",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,2.1,0.368055555555556
"717",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,10,0.199074074074074
"718",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,10,0.106481481481481
"719",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,9.9,0.118055555555556
"720",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,10,0.252314814814815
"721",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9.9,0.233796296296296
"722",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,9.9,0.080338266384778
"723",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.179704016913319
"724",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,9.5,0.209302325581395
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,1.9,0.0507399577167019
"726",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,7.6,0.298097251585624
"727",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,8.8,0.887949260042283
"728",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9.4,0.382663847780127
"729",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,9.9,0.456659619450317
"730",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,9.5,0.832980972515856
"731",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.26215644820296
"732",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,7.7,0.471458773784355
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,8.4,0.54122621564482
"734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,8,0.315010570824524
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,2.8,0.403805496828753
"736",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.435517970401691
"737",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.291754756871036
"738",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,8.2,0.293868921775899
"739",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,0.302325581395349
"740",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,0.291754756871036
"741",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,8.4,0.319238900634249
"742",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.509513742071882
"743",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,6.7,0.150105708245243
"744",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.4,0.103594080338266
"745",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.7,0.268498942917548
"746",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6.6,0.213530655391121
"747",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.342494714587738
"748",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.4,0.560253699788584
"749",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,7.8,0.357293868921776
"750",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,0.00845665961945032
